current_plan,total_movies,avg_change,avg_shipping_delay,lowest_10pct_movies_in_plan,no_reported_scratched,no_reported_missing,moved_last_10_months,avg_movie_rating,age_60_plus,hddvd_request,referral,churn,validation
3,31,-3,1,0,2,1,0,4.12,0,0,1,1,0
4,27,-4,1,0,0,0,0,4.220000000000001,0,0,0,1,0
5,34,-6,1,1,0,0,0,4.07,0,1,0,1,0
2,32,0,1,0,1,0,0,4.08,1,0,0,1,0
3,34,-2,0,0,0,3,0,4.0600000000000005,0,0,0,1,0
2,38,-2,0,0,1,1,0,3.67,0,0,1,1,0
3,30,1,1,0,0,0,0,3.9299999999999997,0,0,1,1,0
3,21,-4,0,0,2,0,0,4.07,0,0,0,1,0
2,41,-4,0,0,2,1,0,3.96,0,0,0,1,0
3,39,-5,0,0,0,1,0,4.1899999999999995,0,0,0,1,0
2,56,-4,0,0,1,1,0,3.94,0,0,0,1,0
2,31,3,0,0,0,1,1,4.32,0,0,0,1,0
4,34,2,0,0,0,0,0,3.9,0,1,0,1,0
2,28,-3,1,0,3,0,0,4.21,0,0,0,1,0
3,37,-3,1,0,1,0,1,3.8899999999999997,0,0,0,1,0
4,16,1,0,0,2,0,1,4.109999999999999,1,0,0,1,0
4,40,-3,1,0,0,0,1,3.87,0,1,0,1,0
4,27,-4,0,0,1,1,0,3.81,0,0,0,1,0
3,26,-2,0,0,1,0,0,4.029999999999999,0,0,0,1,0
6,39,2,0,0,0,0,1,3.91,0,0,0,1,0
2,29,-3,0,0,1,0,0,4.029999999999999,1,0,0,1,0
4,34,-1,0,0,0,0,0,4.07,1,0,0,1,0
1,27,1,1,0,1,0,0,4.140000000000001,0,0,0,1,0
4,25,-6,0,1,1,1,0,4.109999999999999,1,0,0,1,0
5,28,-2,1,0,0,0,0,4.1,0,0,1,1,0
3,34,4,0,0,0,0,0,3.9699999999999998,0,1,0,1,0
3,41,1,0,0,2,0,0,3.96,0,0,0,1,0
6,27,-5,1,0,0,0,0,4.029999999999999,0,0,0,1,0
4,34,-1,0,0,0,0,0,3.8,1,0,0,1,0
3,33,0,2,1,1,0,0,4.17,0,0,0,1,0
3,28,-1,1,0,1,0,0,3.95,0,0,0,1,0
4,30,-3,0,0,0,1,0,4.01,1,0,0,1,0
3,40,-3,0,0,1,0,0,4.01,0,0,0,1,0
3,35,-2,1,0,1,0,0,3.91,0,0,0,1,0
4,35,-5,0,0,0,1,0,4.29,1,0,0,1,0
7,36,4,1,0,0,1,0,3.96,0,0,0,1,0
4,32,-5,3,0,0,0,0,4.13,0,1,0,1,0
2,35,-6,2,0,2,1,0,4.0600000000000005,1,0,0,1,0
6,33,1,1,1,1,1,0,3.83,1,0,0,1,0
4,36,-1,0,0,1,0,0,4.0,1,0,0,1,0
2,41,-3,0,1,1,0,0,4.01,0,0,0,1,0
1,45,-4,1,0,2,0,0,3.83,0,0,1,1,0
6,40,-5,0,0,2,1,1,4.13,0,0,0,1,0
3,25,0,2,0,1,0,0,3.92,0,0,0,1,0
4,33,-6,0,1,0,0,0,3.81,0,0,1,1,0
2,30,-4,1,1,0,0,0,4.05,1,0,1,1,0
5,45,-3,1,0,0,1,0,4.0600000000000005,1,0,1,1,0
5,42,-2,2,0,2,0,0,4.24,0,0,0,1,0
5,40,-1,1,0,0,0,0,4.15,1,0,0,1,0
5,34,-2,0,0,0,1,0,4.140000000000001,1,0,0,1,0
4,36,-3,1,1,0,0,0,4.29,0,0,0,1,0
3,41,-2,1,0,1,0,0,3.7800000000000002,0,1,0,1,0
7,21,-3,0,0,0,1,0,3.75,1,0,1,1,0
3,38,-4,0,0,4,1,0,3.8899999999999997,0,0,0,1,0
2,38,-2,1,0,0,1,0,4.15,0,0,0,1,0
3,34,-2,1,0,1,0,0,4.05,0,1,1,1,0
5,35,-1,0,0,1,2,0,3.88,0,0,0,1,0
5,29,1,4,0,1,1,0,4.12,0,0,0,1,0
3,39,0,1,0,0,0,1,4.1,1,0,0,1,0
3,28,-4,0,0,0,0,0,3.9,0,0,1,1,0
2,37,0,1,0,1,0,0,3.95,0,0,1,1,0
4,33,0,0,1,0,0,0,4.02,0,0,0,1,0
2,40,-1,0,0,1,0,0,4.220000000000001,0,0,0,1,0
3,34,-1,0,0,0,3,1,3.79,0,0,0,1,0
2,30,-3,2,0,1,1,0,3.9299999999999997,1,0,0,1,0
5,39,-2,0,0,0,1,0,4.07,1,0,0,1,0
3,36,1,1,0,0,1,0,4.25,0,0,1,1,0
3,37,0,0,0,0,0,0,4.0,0,1,0,1,0
2,38,-2,0,0,0,0,0,4.13,0,0,0,1,0
4,35,-3,0,0,0,0,0,4.359999999999999,0,0,0,1,0
4,25,-5,1,0,0,0,0,4.05,0,0,0,1,0
4,40,-1,1,1,1,1,0,4.02,0,0,0,1,0
2,45,-2,0,1,0,0,0,3.7199999999999998,0,0,0,1,0
7,29,-1,2,1,2,0,0,4.13,0,0,0,1,0
4,37,-4,0,1,0,0,0,4.0,0,1,0,1,0
5,34,-4,1,1,0,0,0,3.88,0,0,0,1,0
4,29,0,0,0,1,0,0,3.87,0,0,0,1,0
1,36,-5,0,0,0,1,0,4.07,0,0,0,1,0
4,29,-1,0,0,1,0,1,4.04,0,0,0,1,0
2,35,-1,0,0,0,1,0,3.91,0,0,0,1,0
1,33,-4,0,0,1,0,0,4.07,0,0,0,1,0
3,27,-5,1,0,1,0,0,3.8899999999999997,0,0,0,1,0
5,25,-2,1,1,2,0,0,4.07,0,0,1,1,0
5,44,-5,0,0,1,0,0,3.88,0,0,0,1,0
3,30,1,1,1,1,1,0,4.13,1,0,0,1,0
1,36,-1,0,0,1,1,1,4.24,0,1,0,1,0
2,38,0,0,1,2,0,0,4.15,0,0,0,1,0
6,35,1,0,0,2,1,0,4.17,0,0,0,1,0
3,28,-4,1,0,2,0,0,4.140000000000001,0,0,0,1,0
2,36,-3,1,0,0,1,0,4.05,1,0,1,1,0
5,31,-2,0,1,1,0,1,4.1899999999999995,0,0,0,1,0
3,25,-5,1,0,0,0,0,3.9699999999999998,0,1,1,1,0
3,36,-2,0,0,0,0,0,4.08,1,0,1,1,0
4,23,-4,0,0,2,1,0,4.02,0,0,0,1,0
2,29,0,0,0,1,0,0,4.34,0,0,0,1,0
4,43,-3,0,0,0,0,0,4.27,0,0,0,1,0
7,29,-5,1,0,0,0,0,4.01,0,0,0,1,0
4,38,-2,0,0,0,1,0,4.09,0,1,0,1,0
1,42,5,0,0,2,1,0,3.83,0,0,0,1,0
1,32,-2,0,1,0,1,0,3.8,0,0,0,1,0
4,35,-3,0,0,0,0,0,3.96,0,0,0,1,0
4,39,-2,1,0,0,0,0,4.109999999999999,0,0,0,1,0
4,38,1,0,0,0,0,0,3.87,0,0,0,1,0
1,33,-5,0,0,1,1,1,3.91,0,0,0,1,0
2,37,-4,0,1,1,0,0,4.09,0,1,0,1,0
2,44,-2,0,0,0,0,0,4.13,0,0,0,1,0
2,40,-2,0,0,0,0,0,4.15,0,1,0,1,0
4,31,-3,1,0,2,1,0,4.29,0,0,1,1,0
1,30,-2,1,0,2,2,0,3.8200000000000003,0,0,0,1,0
4,39,-2,0,0,2,1,0,4.25,0,0,0,1,0
3,28,1,1,0,2,0,0,3.9299999999999997,0,0,0,1,0
6,31,0,0,0,1,0,0,4.109999999999999,0,0,0,1,0
2,30,-5,1,0,1,0,0,4.05,0,0,0,1,0
7,43,0,0,0,1,0,0,3.9699999999999998,0,0,1,1,0
3,36,-2,0,0,1,0,1,4.2,0,1,0,1,0
3,31,-3,0,0,0,0,0,3.92,1,0,0,1,0
2,39,-5,1,0,0,0,0,4.08,1,0,0,1,0
6,34,-1,1,0,1,0,0,4.16,1,1,1,1,0
2,31,-7,1,0,1,0,0,3.94,1,0,1,1,0
3,34,-3,1,0,2,0,0,4.16,0,0,0,1,0
3,30,2,0,0,3,1,0,3.87,1,0,1,1,0
2,28,-2,1,0,0,2,0,4.01,1,1,0,1,0
4,26,-1,0,0,2,2,0,4.1,0,1,0,1,0
2,43,1,0,0,0,0,0,3.92,0,0,1,1,0
2,34,1,0,0,0,0,0,4.1,0,0,0,1,0
2,40,-2,2,0,0,1,0,4.04,0,0,0,1,0
1,32,-1,0,0,0,0,0,3.85,0,0,1,1,0
4,29,0,0,0,2,0,0,4.09,0,0,0,1,0
3,37,-5,1,0,0,0,0,4.13,0,0,0,1,0
2,41,-2,1,0,1,1,1,4.13,0,0,0,1,0
3,38,-2,1,0,0,0,0,4.0,0,0,0,1,0
4,36,-2,1,0,0,0,0,3.8899999999999997,1,0,0,1,0
1,31,0,1,0,0,0,0,3.77,0,1,0,1,0
4,37,-5,2,0,3,0,0,4.23,0,0,1,1,0
4,39,-5,0,0,0,0,0,3.98,0,0,0,1,0
4,43,-3,0,0,2,0,0,4.02,0,0,0,1,0
3,37,-2,0,0,0,1,0,3.96,0,0,0,1,0
2,43,-3,0,0,1,0,1,3.9699999999999998,0,0,0,1,0
3,31,-1,0,0,0,2,0,3.79,0,0,0,1,0
2,25,-4,0,0,0,1,0,4.04,0,1,0,1,0
2,30,-2,1,0,0,0,0,3.9,0,0,0,1,0
2,30,0,1,0,2,0,1,3.87,0,0,1,1,0
4,33,-1,3,0,0,1,0,3.8600000000000003,0,1,1,1,0
2,43,5,1,0,1,1,0,4.1,0,0,0,1,0
3,33,-5,0,0,0,0,0,4.15,0,1,0,1,0
3,40,-2,0,0,0,0,0,4.220000000000001,0,0,0,1,0
3,16,-3,0,0,1,0,0,4.0,0,0,0,1,0
5,42,0,1,0,2,0,0,3.99,0,0,1,1,0
2,32,-1,0,0,1,0,0,4.12,0,0,0,1,0
4,45,1,2,0,2,0,0,3.79,0,0,1,1,0
2,37,-4,0,0,0,0,0,4.0600000000000005,0,0,0,1,0
6,37,0,1,0,2,0,0,3.8600000000000003,1,0,0,1,0
2,33,-2,0,0,2,1,0,4.140000000000001,0,0,0,1,0
7,29,-5,0,0,0,0,0,4.02,0,0,0,1,0
3,25,-2,0,0,1,0,0,4.21,0,0,0,1,0
4,26,-1,0,0,0,0,1,3.95,0,0,0,1,0
1,34,1,0,1,1,0,1,3.9699999999999998,0,1,0,1,0
7,32,0,2,0,0,0,0,4.23,0,0,1,1,0
1,34,0,1,0,1,0,0,4.0,0,0,1,1,0
3,33,-3,0,0,1,0,0,4.3,0,0,0,1,0
1,30,-1,0,1,3,0,1,3.9299999999999997,0,0,1,1,0
3,25,-5,1,0,1,0,1,4.04,0,0,0,1,0
1,37,-4,2,0,0,0,0,4.07,0,0,0,1,0
5,38,0,1,0,6,0,0,3.96,0,0,1,1,0
8,28,-1,0,0,1,0,0,3.9699999999999998,0,0,1,1,0
2,29,-4,0,0,3,1,0,4.0600000000000005,0,0,1,1,0
1,36,-4,1,1,0,0,0,4.27,1,0,0,1,0
2,31,-2,0,0,3,0,0,3.96,0,0,0,1,0
3,31,1,1,0,3,1,0,4.109999999999999,0,0,0,1,0
2,38,-3,0,1,0,0,0,4.1899999999999995,1,0,0,1,0
2,30,-2,1,0,2,0,0,4.27,0,0,0,1,0
2,34,-1,1,0,0,2,0,3.91,0,0,1,1,0
3,27,-4,0,0,2,1,0,4.01,0,0,1,1,0
4,29,-3,0,0,0,0,0,4.35,0,0,1,1,0
4,33,-3,0,0,1,0,0,3.91,0,0,0,1,0
1,23,-5,1,1,0,1,0,4.17,0,0,0,1,0
2,42,-2,0,0,0,0,1,3.99,0,1,0,1,0
3,38,-4,0,0,1,0,0,3.96,0,0,0,1,0
2,35,-3,0,0,1,1,0,4.04,0,0,1,1,0
2,27,-4,0,1,0,0,0,4.07,0,0,1,1,0
4,31,2,0,0,0,0,0,3.88,1,0,0,1,0
2,33,-4,0,0,0,0,0,3.92,0,0,1,1,0
5,31,-4,0,0,0,0,0,4.0600000000000005,0,0,0,1,0
2,37,-3,0,0,0,1,0,3.91,0,0,0,1,0
3,26,0,1,0,1,1,0,4.07,0,0,0,1,0
4,40,-6,0,0,0,1,0,3.94,1,0,1,1,0
3,39,-5,0,0,4,0,0,3.99,0,0,0,1,0
6,32,0,0,1,0,1,0,4.27,0,0,0,1,0
3,37,-3,0,1,0,0,0,4.25,0,0,0,1,0
3,22,-1,1,0,0,0,0,4.140000000000001,1,0,0,1,0
3,45,-1,0,0,0,0,0,4.04,0,0,0,1,0
2,30,-3,0,1,0,0,0,4.07,0,1,0,1,0
1,35,-4,0,0,2,1,0,4.04,1,0,0,1,0
4,25,0,1,1,0,0,1,3.9,1,0,0,1,0
5,33,-1,2,0,0,2,0,4.18,0,0,0,1,0
4,33,-1,0,0,2,0,0,4.140000000000001,1,0,1,1,0
2,40,2,0,0,1,0,1,3.8,0,0,1,1,0
2,31,-2,0,0,1,0,0,4.04,0,0,0,1,0
1,33,-3,0,1,2,0,1,4.01,0,0,1,1,0
3,23,-1,0,0,0,1,0,4.15,0,0,1,1,0
4,25,-3,2,0,0,2,0,4.16,0,0,0,1,0
6,29,0,1,0,0,1,0,3.74,0,1,1,1,0
3,32,3,2,0,0,2,0,3.73,1,0,0,1,0
2,29,-3,1,0,0,0,0,3.91,0,0,0,1,0
5,32,-4,2,0,0,2,0,4.23,0,0,0,1,0
4,37,4,1,0,3,0,0,4.029999999999999,0,0,0,1,0
3,35,-5,0,0,0,0,0,3.95,0,1,0,1,0
1,33,1,1,0,1,1,1,4.04,0,0,0,1,0
4,24,-2,2,0,0,0,0,3.8899999999999997,0,0,0,1,0
3,28,3,0,0,0,0,0,4.0,0,0,0,1,0
7,31,5,0,0,0,0,0,4.05,0,0,0,1,0
3,32,1,1,0,2,0,0,4.16,0,0,0,1,0
1,42,-6,0,0,1,2,0,4.279999999999999,1,1,0,1,0
2,30,-4,0,0,0,0,0,3.79,0,0,0,1,0
2,37,-5,0,0,1,0,0,4.01,0,0,0,1,0
3,29,-2,1,0,0,1,0,3.87,0,0,0,1,0
5,35,0,3,0,1,1,0,3.92,0,0,0,1,0
2,37,-2,1,1,0,0,0,3.95,0,0,0,1,0
5,35,-3,0,0,2,1,0,4.49,0,0,0,1,0
2,31,-2,0,0,2,0,0,3.98,0,0,0,1,0
5,17,-3,1,0,4,0,0,4.029999999999999,0,0,1,1,0
4,35,-1,1,0,2,1,1,4.25,1,0,0,1,0
2,35,3,0,0,1,0,0,4.1,0,0,0,1,0
4,37,-4,1,1,0,0,0,4.1899999999999995,0,0,1,1,0
4,38,-3,1,0,1,0,0,3.84,0,0,1,1,0
1,47,-1,0,1,1,1,0,3.7800000000000002,0,0,0,1,0
3,30,0,0,0,0,1,0,3.77,1,0,0,1,0
2,29,-5,0,1,2,0,0,4.16,1,0,0,1,0
4,27,3,2,0,1,0,0,4.08,0,0,1,1,0
3,43,-6,0,0,1,0,0,3.99,0,0,1,1,0
5,35,-1,0,0,0,0,0,3.84,1,1,0,1,0
3,28,-3,1,0,1,0,0,4.05,0,0,0,1,0
3,40,-3,0,0,2,0,0,4.08,0,0,0,1,0
4,34,-3,0,0,0,0,0,4.109999999999999,0,0,0,1,0
4,35,-3,0,0,0,0,0,3.81,0,0,0,1,0
3,25,-4,1,0,1,0,0,4.0600000000000005,0,0,0,1,0
3,47,-3,0,0,1,0,0,4.13,0,1,1,1,0
3,43,0,1,0,0,0,0,3.8899999999999997,0,0,0,1,0
2,29,-5,0,0,1,0,1,4.1,1,1,0,1,0
2,45,-4,0,0,2,0,0,4.02,0,0,0,1,0
3,35,-1,0,1,0,0,0,3.9699999999999998,0,0,1,1,0
3,29,-2,0,0,0,0,0,4.359999999999999,0,0,0,1,0
5,45,-6,0,1,0,0,0,3.7800000000000002,0,0,1,1,0
4,34,2,0,0,1,2,0,4.23,0,0,0,1,0
4,23,-5,0,0,0,0,0,4.3100000000000005,0,0,0,1,0
6,29,-3,0,1,0,0,0,3.98,0,0,0,1,0
3,32,-3,3,0,2,1,0,4.12,0,0,0,1,0
2,45,-3,1,0,2,1,1,4.1,0,1,0,1,0
3,37,-3,0,0,2,0,1,4.0600000000000005,1,0,0,1,0
1,28,-1,2,0,1,0,0,4.220000000000001,0,0,0,1,0
4,29,1,1,1,0,0,1,3.79,0,0,0,1,0
2,30,-1,1,0,1,0,0,3.85,1,1,1,1,0
7,43,-3,1,0,1,1,0,3.94,1,0,0,1,0
1,32,4,0,0,0,2,0,4.029999999999999,0,1,0,1,0
6,35,0,0,0,0,0,0,3.9,0,1,0,1,0
2,49,2,0,0,1,1,1,4.029999999999999,0,0,0,1,0
7,27,-1,0,1,3,0,1,4.05,1,0,0,1,0
3,31,-1,0,1,1,0,0,3.91,0,0,0,1,0
3,36,2,2,0,1,0,0,4.15,0,0,0,1,0
2,32,-1,1,0,1,2,0,4.15,0,0,1,1,0
5,19,0,0,1,1,0,0,3.8600000000000003,0,0,0,1,0
5,30,-1,0,0,0,1,0,3.85,1,0,0,1,0
8,31,-1,0,0,0,0,0,4.29,0,0,1,1,0
5,36,-4,0,1,1,0,0,3.9299999999999997,1,0,0,1,0
4,27,3,0,0,0,0,1,3.91,1,0,1,1,0
3,30,-3,0,0,1,0,0,3.8899999999999997,0,0,0,1,0
1,21,-6,0,0,0,2,0,3.84,1,0,0,1,0
6,32,-1,2,0,1,0,1,4.220000000000001,1,0,0,1,0
2,39,-1,2,1,3,0,0,3.94,0,0,0,1,0
1,26,-4,0,0,1,0,0,4.01,1,0,0,1,0
3,31,-3,1,0,2,0,0,4.02,1,0,0,1,0
2,33,-3,0,1,1,1,0,3.88,1,0,0,1,0
1,29,4,1,0,3,0,1,4.02,0,0,0,1,0
4,29,-1,0,0,3,0,0,4.09,1,1,0,1,0
3,34,2,2,0,1,0,0,4.109999999999999,0,0,0,1,0
4,27,-2,0,0,2,0,0,3.8600000000000003,0,0,0,1,0
5,32,-4,0,0,1,1,0,4.279999999999999,1,0,0,1,0
1,42,0,0,0,2,0,0,4.07,0,0,0,1,0
4,39,-2,0,0,1,1,0,4.13,0,0,1,1,0
4,22,-3,0,0,0,0,0,3.94,0,0,1,1,0
6,39,4,0,0,2,1,0,4.04,0,0,0,1,0
1,42,1,0,0,1,1,0,4.17,0,0,0,1,0
4,28,0,4,0,0,0,0,4.34,0,0,0,1,0
2,29,-2,2,0,1,0,0,4.05,0,0,0,1,0
2,37,-1,2,0,0,1,1,4.029999999999999,0,0,0,1,0
4,27,0,0,0,1,0,0,4.34,0,0,1,1,0
3,37,0,0,0,2,0,0,4.140000000000001,0,0,0,1,0
4,34,-3,0,0,4,2,1,4.1,0,0,1,1,0
2,34,2,2,1,0,0,0,3.8899999999999997,0,0,0,1,0
3,36,0,0,0,2,0,0,4.140000000000001,1,0,0,1,0
5,31,1,0,1,1,0,0,4.38,0,0,0,1,0
6,28,-1,0,0,1,0,0,4.1,0,0,0,1,0
2,30,-3,0,0,1,0,0,3.85,1,0,0,1,0
2,34,-5,0,1,1,0,0,3.7800000000000002,0,1,1,1,0
2,34,-3,1,0,0,0,0,4.02,0,0,0,1,0
5,28,-3,1,0,1,0,1,4.1,0,0,0,1,0
6,27,-3,1,0,1,1,0,4.07,0,0,0,1,0
5,31,-3,0,1,0,0,0,4.15,0,0,1,1,0
7,34,-2,0,0,1,0,0,4.08,0,0,1,1,0
1,37,1,0,0,0,1,1,3.96,0,1,1,1,0
1,35,-5,0,1,0,0,0,4.04,0,0,0,1,0
5,37,-2,1,0,0,0,0,3.94,0,0,0,1,0
2,23,1,2,0,1,1,0,3.81,0,0,0,1,0
3,33,1,1,0,0,1,0,4.02,0,0,1,1,0
3,44,-1,1,0,0,0,0,3.69,1,0,1,1,0
1,40,-1,0,1,1,1,0,3.98,0,0,1,1,0
4,32,1,1,0,0,0,0,4.23,0,0,1,1,0
2,35,0,0,1,1,0,0,4.04,0,0,1,1,0
5,52,-3,1,0,2,0,0,4.029999999999999,0,0,0,1,0
3,32,-2,0,1,2,0,0,3.9299999999999997,1,1,0,1,0
3,32,-6,0,0,3,0,0,4.05,0,0,0,1,0
2,39,-3,1,0,1,0,1,4.09,0,0,0,1,0
3,40,-6,1,0,0,1,1,4.26,0,1,0,1,0
1,45,-3,0,1,2,1,0,4.01,0,0,0,1,0
3,40,3,0,0,1,1,0,3.95,0,0,0,1,0
2,52,-6,1,0,2,0,0,4.21,0,0,1,1,0
2,33,-1,0,0,1,0,0,4.04,0,0,0,1,0
1,35,-4,0,0,1,0,0,3.85,0,0,0,1,0
2,40,-6,0,1,0,0,0,4.0,1,0,0,1,0
8,44,-6,0,1,2,1,0,3.98,0,0,0,1,0
3,31,0,0,0,2,1,0,3.99,1,0,0,1,0
4,31,-3,0,0,1,0,1,4.27,0,0,0,1,0
6,36,-4,1,1,1,0,0,4.24,1,0,1,1,0
4,30,-5,0,0,0,1,0,4.12,0,0,0,1,0
3,35,1,0,0,0,0,0,3.9299999999999997,0,0,1,1,0
4,37,-2,0,0,0,1,0,3.9,0,0,0,1,0
2,46,-6,1,0,1,0,0,4.029999999999999,0,0,0,1,0
6,38,-4,0,0,2,1,0,4.09,0,0,0,1,0
3,36,2,0,0,2,0,1,4.09,0,0,0,1,0
1,30,-4,1,0,2,0,0,3.81,0,0,0,1,0
3,42,-5,1,0,1,0,0,3.88,0,0,0,1,0
4,48,-2,0,0,0,0,1,3.91,0,0,1,1,0
2,43,-1,2,0,4,0,0,4.05,0,0,0,1,0
4,35,-5,1,0,0,0,0,3.98,0,0,0,1,0
4,32,-2,1,0,3,0,0,4.12,1,0,1,1,0
3,45,-1,3,1,1,1,0,4.220000000000001,0,0,0,1,0
1,25,-4,0,0,1,1,0,3.99,0,0,0,1,0
1,29,-2,0,0,0,0,0,4.12,0,0,0,1,0
3,29,0,1,0,0,0,0,3.87,0,0,1,1,0
2,38,-3,2,0,0,0,1,3.91,0,0,0,1,0
2,50,-3,1,0,1,1,0,3.99,0,0,0,1,0
2,35,-1,2,0,0,0,0,3.8600000000000003,0,0,0,1,0
3,29,-4,0,0,2,0,0,3.9,0,0,0,1,0
3,27,-5,0,0,1,0,0,4.07,0,0,1,1,0
2,30,0,0,0,0,1,0,4.279999999999999,0,0,0,1,0
6,31,-3,1,0,0,0,0,3.7800000000000002,0,0,0,1,0
2,36,-4,0,1,0,1,0,4.07,0,0,0,1,0
2,31,-3,0,0,0,1,0,4.109999999999999,0,0,0,1,0
4,41,0,2,0,0,0,0,3.88,0,0,0,1,0
5,33,-1,0,1,1,0,1,4.02,0,0,0,1,0
3,35,-5,2,0,2,1,0,4.17,0,0,1,1,0
4,27,-4,1,0,1,0,0,4.04,0,0,0,1,0
2,34,-2,1,1,0,1,0,4.15,1,0,0,1,0
1,40,-2,1,0,0,0,0,4.32,0,0,0,1,0
3,37,-1,0,0,0,0,1,4.3100000000000005,0,0,1,1,0
4,37,-3,0,0,0,1,0,4.0,0,0,0,1,0
2,39,-2,0,0,3,0,0,3.91,0,0,0,1,0
4,38,-5,0,0,1,0,0,4.05,1,0,0,1,0
4,36,0,2,0,1,0,0,4.07,0,0,1,1,0
6,35,-1,2,1,0,1,0,3.99,0,1,0,1,0
3,32,0,2,0,1,0,0,4.1899999999999995,0,0,0,1,0
5,32,2,0,0,1,1,1,3.92,0,1,0,1,0
3,39,2,0,1,1,0,1,4.15,0,1,0,1,0
1,38,-2,1,0,0,0,1,4.1,0,0,0,1,0
4,33,-2,2,0,2,0,0,4.16,0,0,0,1,0
5,31,-1,0,0,0,0,0,4.3,0,0,0,1,0
1,27,-4,1,0,0,2,0,3.76,0,0,0,1,0
2,30,-5,0,1,0,1,0,3.9699999999999998,0,0,0,1,0
3,32,-3,0,0,2,0,0,4.1899999999999995,0,0,0,1,0
2,34,5,0,0,0,0,0,3.8899999999999997,0,0,0,1,0
3,41,-1,0,0,0,0,0,4.05,0,0,0,1,0
4,30,-1,0,1,0,2,1,4.16,0,0,0,1,0
3,33,-2,0,1,2,0,0,4.24,0,0,0,1,0
5,29,0,1,0,1,2,0,3.9,0,0,0,1,0
2,28,-4,0,1,0,1,1,4.09,0,0,0,1,0
1,34,-1,2,0,1,0,0,4.02,0,0,0,1,0
4,32,-2,0,1,1,1,0,4.23,0,0,0,1,0
2,37,-2,0,1,1,0,0,3.66,0,0,0,1,0
2,35,0,0,1,1,1,0,4.12,0,0,0,1,0
1,34,-1,0,0,0,1,0,4.01,0,0,1,1,0
3,38,-1,0,0,2,0,0,4.16,0,0,0,1,0
3,35,-2,1,0,1,1,0,3.7800000000000002,0,0,0,1,0
4,38,-4,0,0,0,0,0,3.77,0,1,0,1,0
4,46,-3,1,0,1,1,0,4.26,0,1,0,1,0
4,35,-3,0,0,1,0,0,4.109999999999999,0,0,1,1,0
3,22,-3,1,0,2,0,0,4.13,0,0,0,1,0
2,32,-3,2,0,0,0,1,3.95,0,0,0,1,0
2,26,-1,2,0,1,0,1,4.02,1,0,0,1,0
5,30,0,0,0,1,2,0,4.109999999999999,0,0,0,1,0
5,25,-4,1,1,2,1,1,3.88,0,0,0,1,0
1,32,-1,0,1,0,0,0,3.9,1,0,0,1,0
2,30,-3,2,1,0,1,0,4.17,0,0,0,1,0
5,35,-1,1,1,0,2,0,4.12,0,0,0,1,0
3,38,-2,1,0,2,1,0,3.84,0,0,0,1,0
5,37,-3,0,0,0,0,0,4.21,0,0,0,1,0
5,35,0,1,0,1,0,0,3.8899999999999997,0,0,0,1,0
4,35,-1,0,0,1,2,0,4.17,0,0,0,1,0
2,30,0,0,1,0,1,0,4.09,1,1,0,1,0
4,27,1,0,1,0,0,1,3.96,1,0,0,1,0
3,34,-3,0,1,0,0,1,4.25,0,0,0,1,0
3,38,-4,1,1,0,0,1,4.05,0,0,1,1,0
4,30,1,3,1,2,0,0,4.01,0,0,0,1,0
3,36,-4,0,1,4,0,0,3.81,0,0,0,1,0
5,30,0,0,0,1,0,1,3.92,1,0,0,1,0
6,34,3,1,0,1,0,0,4.01,0,0,0,1,0
4,35,-4,1,0,1,1,0,4.15,0,0,0,1,0
3,29,-4,0,0,1,1,0,3.96,0,0,0,1,0
4,24,4,0,0,0,0,0,4.12,0,0,1,1,0
2,42,-2,1,0,1,1,0,3.87,0,0,0,1,0
3,32,-1,0,0,1,0,0,3.9299999999999997,0,0,0,1,0
3,29,-5,1,0,1,2,0,4.02,0,0,0,1,0
2,29,-3,1,0,0,0,0,4.1,0,0,0,1,0
5,35,-4,1,0,1,0,0,4.0,0,0,0,1,0
2,31,-2,1,0,0,0,0,4.029999999999999,0,0,0,1,0
4,42,-3,1,0,1,0,0,4.029999999999999,1,0,0,1,0
3,49,-4,1,0,2,1,0,4.109999999999999,0,0,0,1,0
3,27,-5,0,0,0,0,0,3.94,0,0,0,1,0
3,32,-4,0,1,0,0,1,3.91,0,0,1,1,0
2,34,-2,0,1,0,1,1,4.13,0,0,1,1,0
5,39,-5,0,0,1,0,0,4.08,0,0,0,1,0
4,32,-2,0,0,1,0,0,3.9,0,0,0,1,0
2,38,-3,0,0,1,1,0,4.140000000000001,0,0,0,1,0
4,28,-3,1,1,0,0,0,4.3100000000000005,0,0,0,1,0
2,33,-1,1,0,1,0,0,4.09,0,0,0,1,0
4,38,-3,0,0,0,0,0,4.109999999999999,0,1,0,1,0
4,37,-2,0,0,0,1,0,4.1,0,0,0,1,0
2,38,-4,0,0,2,0,0,3.87,0,0,0,1,0
2,38,-1,0,0,1,0,0,4.05,0,0,0,1,0
5,47,1,0,0,1,0,0,4.24,0,0,0,1,0
3,40,-1,1,0,2,0,0,3.7199999999999998,1,0,0,1,0
3,38,-4,0,0,0,1,0,3.7800000000000002,0,0,0,1,0
5,37,-2,0,0,1,1,0,4.01,0,0,0,1,0
6,29,-2,0,0,4,0,0,3.92,1,0,0,1,0
2,37,0,1,0,1,0,0,3.9699999999999998,0,0,0,1,0
2,42,-4,2,0,0,0,0,4.08,0,0,0,1,0
3,36,-1,3,0,0,0,0,3.74,0,0,0,1,0
